vendor_id,pickup_month,pickup_hour,pickup_day_of_week,dropoff_month,dropoff_hour,dropoff_day_of_week,passenger_count,trip_distance,fare_amount,tip_amount,payment_type,trip_type
2,1,4,2,1,5,2,1,9.88,30,0,2,2
2,1,5,2,1,5,2,2,0.14,52,0,2,1
2,1,5,2,1,5,2,1,8.78,28,0,2,1
2,1,5,2,1,5,2,1,13.53,39,0,2,1
2,1,7,2,1,8,2,1,9.5,27.5,4,1,1
2,1,8,2,1,8,2,1,9.89,55,16.5,1,2
2,1,10,2,1,10,2,1,0.05,-2.5,0,4,1
2,1,12,2,1,13,2,1,10.05,30,0,2,1
2,1,12,2,1,12,2,1,0,0,0,1,1
2,1,15,2,1,15,2,1,14.22,41.5,0,1,1
2,1,16,2,1,16,2,1,9.7,30,0,1,1
2,1,18,2,1,19,2,1,6.1,27.5,2,1,1
2,1,18,2,1,18,2,1,14.66,42,0,2,1
2,1,19,2,1,19,2,1,8.15,27,5.76,1,1
1,1,21,2,1,21,2,1,2.8,0,0,2,2
2,1,7,3,1,8,3,1,0,32,0,2,1
2,1,7,3,1,7,3,1,8.5,26,0,1,1
2,1,8,3,1,9,3,1,2.37,26,5.36,1,1
2,1,8,3,1,9,3,1,12.81,43.5,0,1,1
1,1,9,3,1,9,3,1,0.9,0,0,2,2
2,1,9,3,1,9,3,1,6.95,28,0,1,1
1,1,9,3,1,10,3,1,9.4,29,5.95,1,1
1,1,12,3,1,12,3,1,9.7,29,5,1,1
2,1,13,3,1,14,3,1,5.74,28,0,1,1
2,1,16,3,1,18,3,1,19.94,65,0,1,1
2,1,16,3,1,16,3,1,6.88,25.5,5.46,1,1
2,1,18,3,1,18,3,1,8,32.5,6.86,1,1
2,1,19,3,1,20,3,2,9.73,32,6.66,1,1
2,1,21,3,1,21,3,1,10.11,29.5,6.16,1,1
2,1,23,3,1,23,3,2,9.04,26,0,1,1
2,1,0,4,1,1,4,1,14.51,39,5,1,1
2,1,3,4,1,4,4,1,17.55,52,5.86,1,1
2,1,8,4,1,8,4,1,0.01,27,0,1,2
2,1,8,4,1,9,4,1,14.8,48,0,1,1
1,1,9,4,1,10,4,1,6.4,26,0.22,1,1
2,1,10,4,1,11,4,1,11.55,37,0,1,1
2,1,11,4,1,11,4,1,19.42,53.5,0,2,1
2,1,11,4,1,11,4,1,12.17,35.5,0,1,1
2,1,12,4,1,12,4,1,6.55,26,2,1,1
2,1,12,4,1,12,4,1,10.27,33,0,1,1
2,1,13,4,1,14,4,1,8.17,27.5,0,1,1
2,1,14,4,1,15,4,5,6.91,26,0,2,1
2,1,15,4,1,15,4,1,8.33,28.5,5.86,1,1
2,1,15,4,1,16,4,1,7.97,26.5,0,1,1
2,1,17,4,1,17,4,1,5.3,24.5,4,1,1
2,1,16,4,1,17,4,1,13.4,47.5,0,1,1
2,1,18,4,1,18,4,1,8.11,28,7.11,1,1
1,1,18,4,1,19,4,1,11.2,40,6.27,1,1
2,1,19,4,1,20,4,1,25.06,67.5,13.86,1,1
2,1,21,4,1,22,4,1,7.72,26,6.82,1,1
2,1,22,4,1,22,4,1,8.34,26,0,2,1
2,1,22,4,1,22,4,1,0.16,175,0,2,2
2,1,22,4,1,23,4,1,8.57,25.5,3,1,1
2,1,1,5,1,1,5,1,0.09,-2.5,0,3,1
2,1,1,5,1,2,5,1,18.73,54.5,0,1,1
2,1,1,5,1,1,5,1,9.06,26.5,0,2,1
1,1,3,5,1,4,5,1,17,52,0,1,1
2,1,12,5,1,13,5,1,18.24,52,14.64,1,1
1,1,15,5,1,15,5,1,0,0,0,3,2
2,1,6,6,1,7,6,1,18.87,52,8,1,1
2,1,7,6,1,8,6,1,8.53,31,0,2,1
2,1,8,6,1,9,6,1,16.32,48.5,0,1,1
2,1,9,6,1,9,6,1,0,0,0,1,1
2,1,10,6,1,11,6,1,19.89,52,11.71,1,1
2,1,12,6,1,13,6,1,11.53,39,0,2,1
2,1,13,6,1,13,6,1,9.22,30,6.16,1,1
2,1,13,6,1,14,6,1,11.93,37,0,1,1
2,1,13,6,1,14,6,1,10.01,30.5,0,1,1
2,1,13,6,1,13,6,1,0.03,-2.5,0,4,1
2,1,14,6,1,14,6,8,0.82,80,0,2,2
2,1,14,6,1,15,6,1,3.75,25.5,0,1,1
2,1,16,6,1,16,6,1,11.61,37.5,0,2,1
2,1,16,6,1,17,6,5,11.64,35.5,0,2,1
2,1,18,6,1,19,6,3,6.29,27.5,0,1,1
2,1,19,6,1,20,6,1,3.78,32.5,10.29,1,1
2,1,21,6,1,22,6,1,6.88,27.5,0,2,1
2,1,21,6,1,22,6,2,6.29,24.5,6.45,1,1
1,1,2,7,1,3,7,1,5.7,0,0,2,2
1,1,3,7,1,3,7,1,8.7,30,0,1,2
2,1,3,7,1,4,7,1,7.72,27,0,1,1
2,1,5,7,1,6,7,2,9.08,29.5,0,1,1
2,1,7,7,1,8,7,1,14.03,38.5,0,1,1
2,1,11,7,1,12,7,1,9.04,27,5.56,1,1
2,1,12,7,1,12,7,1,7.38,26,0,1,1
1,1,13,7,1,14,7,2,12.9,64.5,0,2,1
2,1,15,7,1,15,7,1,14.55,49,9.96,1,1
1,1,15,7,1,15,7,1,0,52,0,3,1
2,1,17,7,1,18,7,1,8.45,37,7.56,1,1
2,1,17,7,1,17,7,1,7.74,24.5,0,2,1
2,1,18,7,1,19,7,1,12.9,52,15.84,1,1
2,1,18,7,1,19,7,3,13.07,39.5,8.06,1,1
2,1,20,7,1,20,7,1,8,25.5,2.68,1,1
2,1,20,7,1,21,7,1,7.19,26.5,6.95,1,1
2,1,20,7,1,21,7,1,7.92,27,5.66,1,1
2,1,20,7,1,21,7,1,9.59,36,0,2,1
2,1,21,7,1,21,7,1,5.47,24.5,4.5,1,1
1,1,21,7,1,22,7,2,5.3,25.5,0,2,1
2,1,22,7,1,23,7,5,10.95,33.5,5,1,1
2,1,0,1,1,0,1,1,10.63,34.5,8.95,1,1
2,1,2,1,1,2,1,5,0.02,-2.5,0,3,1
2,1,15,1,1,15,1,5,5.68,24.5,0,2,1
2,1,15,1,1,16,1,3,7.21,24.5,5.06,1,1
1,1,15,1,1,15,1,1,10.4,30,0,2,1
2,1,16,1,1,17,1,1,11.04,33.5,0,1,1
2,1,17,1,1,19,1,1,17.85,71,0,1,1
2,1,17,1,1,17,1,1,4.93,24.5,0,1,1
2,1,18,1,1,19,1,1,11.73,33,8.45,1,1
2,1,18,1,1,18,1,1,7.78,28,0,1,1
2,1,20,1,1,20,1,1,9.23,26.5,0,2,1
2,1,7,2,1,7,2,1,8.38,28.5,0,1,1
1,1,7,2,1,9,2,1,31.2,0,0,2,2
2,1,8,2,1,9,2,1,8.56,28,5.76,1,1
2,1,8,2,1,9,2,1,13.23,41,2,1,1
2,1,8,2,1,9,2,2,5.96,29,0,2,1
2,1,8,2,1,9,2,1,7.96,30,7.7,1,1
1,1,9,2,1,9,2,1,0,0.1,0,3,2
2,1,10,2,1,11,2,1,7.1,33,0,1,1
2,1,11,2,1,12,2,1,9.64,30.5,0,2,1
2,1,11,2,1,12,2,1,7.98,26,0,2,1
2,1,12,2,1,13,2,2,6.64,27,0,1,1
2,1,12,2,1,13,2,2,6.7,32,0,2,1
2,1,12,2,1,13,2,1,11.25,34.5,0,1,1
2,1,12,2,1,13,2,1,6.97,32,4.92,1,1
2,1,12,2,1,12,2,1,9.18,35.5,0,1,1
1,1,13,2,1,13,2,1,1.4,0,0,2,2
2,1,14,2,1,17,2,4,42.84,60,0,2,2
2,1,14,2,1,15,2,1,10.91,32,9.64,1,1
2,1,15,2,1,15,2,1,10.71,31.5,0,1,1
1,1,15,2,1,16,2,1,1.6,0,0,2,2
2,1,15,2,1,15,2,1,12.06,41.5,0,1,1
2,1,15,2,1,15,2,2,7.85,26,0,2,1
2,1,15,2,1,15,2,1,4.65,31,9.54,1,1
1,1,16,2,1,16,2,2,8.3,31,4.92,1,1
2,1,16,2,1,17,2,1,3.38,27,0,2,1
2,1,16,2,1,17,2,1,5.8,28.5,0,1,1
2,1,17,2,1,18,2,5,7.91,34,0,1,1
2,1,17,2,1,17,2,1,8.6,28.5,0,2,1
2,1,22,2,1,22,2,1,8.69,27.5,0,2,1
2,1,23,2,1,23,2,1,9.12,28.5,3,1,1
2,1,7,3,1,8,3,1,4.33,25.5,0,1,1
2,1,7,3,1,8,3,1,8.72,32,0,2,1
2,1,8,3,1,10,3,1,16.29,52,0,1,1
1,1,8,3,1,9,3,1,20.9,66.5,0,2,1
2,1,9,3,1,10,3,1,10.78,38,0,2,1
2,1,10,3,1,10,3,1,7.25,34.5,0,1,1
2,1,14,3,1,14,3,1,5.29,28,0,1,1
2,1,16,3,1,17,3,1,17.71,52,5,1,1
2,1,15,3,1,16,3,2,6.84,25.5,0,1,1
1,1,16,3,1,17,3,1,6,30.5,6.45,1,1
2,1,16,3,1,17,3,1,18.6,52,0.63,1,1
2,1,16,3,1,16,3,1,9.08,31,6.56,1,1
2,1,17,3,1,18,3,1,14.52,56.5,0,1,1
2,1,17,3,1,18,3,5,3.49,26,2,1,1
1,1,18,3,1,18,3,5,2.6,33,0,1,2
2,1,21,3,1,21,3,5,9.09,28.5,0,1,1
1,1,23,3,1,23,3,1,7.1,26.5,5.55,1,1
2,1,6,4,1,6,4,1,8.5,26.5,8.26,1,1
2,1,6,4,1,7,4,1,16.82,52,14.64,1,1
2,1,7,4,1,7,4,1,15.65,45,0,1,1
1,1,7,4,1,7,4,1,8,29.5,0,2,1
2,1,7,4,1,8,4,1,12.67,45,0,2,1
2,1,7,4,1,8,4,1,7.88,30,7.7,1,1
2,1,8,4,1,9,4,1,8.45,32,0,1,1
2,1,9,4,1,10,4,1,5.36,30,0,1,1
2,1,9,4,1,10,4,1,8.56,44,0,1,1
2,1,10,4,1,11,4,1,16.63,62,0,1,1
2,1,11,4,1,12,4,1,5.31,31,5.5,1,1
2,1,11,4,1,12,4,1,8.14,26.5,0,1,1
2,1,11,4,1,12,4,1,16.13,52,0,1,1
1,1,13,4,1,14,4,2,8.4,29.5,6.05,1,1
2,1,14,4,1,15,4,1,7.93,26,0,1,1
2,1,14,4,1,15,4,1,7.7,28.5,0,2,1
2,1,16,4,1,17,4,1,7.9,32,0,2,1
2,1,16,4,1,17,4,1,5.35,27.5,0,2,1
2,1,16,4,1,17,4,1,9.25,30.5,0,1,1
2,1,17,4,1,17,4,1,5.96,25.5,8.19,1,1
2,1,17,4,1,18,4,1,6.46,30.5,0,1,1
2,1,20,4,1,0,5,1,12.18,36,0,1,1
2,1,21,4,1,21,4,1,7.67,24.5,5.16,1,1
2,1,21,4,1,22,4,1,13.74,37,9.58,1,1
2,1,23,4,1,23,4,1,8.71,28.5,0,2,1
2,1,23,4,1,0,5,1,16.21,51,8,1,1
2,1,23,4,1,23,4,2,7.93,26,0,2,1
2,1,7,5,1,8,5,1,10.13,34,0,2,1
2,1,8,5,1,9,5,1,20.7,58.5,14.16,1,1
2,1,8,5,1,9,5,1,8.15,26.5,10,1,1
2,1,9,5,1,10,5,1,5.56,28,0,2,2
2,1,10,5,1,11,5,1,5.85,26.5,0,1,1
2,1,10,5,1,11,5,1,19.06,52,0,1,1
2,1,10,5,1,10,5,1,7.93,30,6.16,1,1
1,1,11,5,1,11,5,1,5.3,26.5,4.1,1,1
2,1,11,5,1,12,5,1,6.18,31,4,1,1
1,1,13,5,1,14,5,1,1.1,0,0,2,2
2,1,13,5,1,14,5,1,10.89,37.5,7.66,1,1
2,1,13,5,1,14,5,1,6.78,26.5,6.82,1,1
2,1,14,5,1,15,5,1,5.73,26.5,0,1,1
2,1,15,5,1,15,5,1,7.52,28,0,2,1
2,1,15,5,1,16,5,1,11.01,37.5,0,2,1
2,1,16,5,1,17,5,1,6.89,28,4.44,1,1
2,1,16,5,1,17,5,5,9.58,37.5,0,1,1
2,1,17,5,1,18,5,1,10.08,34,5,1,1
2,1,17,5,1,17,5,2,6.07,24.5,5.26,1,1
1,1,18,5,1,19,5,1,6.5,35,7.35,1,1
2,1,19,5,1,20,5,1,8.23,26.5,0,2,1
2,1,15,5,1,14,6,1,28.68,175,0,2,2
2,1,23,5,1,0,6,2,7.61,27,5.66,1,1
2,1,23,5,1,23,5,1,8.36,24.5,0,1,1
2,1,0,6,1,0,6,2,10.49,30,0,2,1
2,1,0,6,1,0,6,1,9.02,27,0,2,1
2,1,7,6,1,8,6,5,12.73,38,7.76,1,1
2,1,7,6,1,8,6,1,17.19,52,11.71,1,1
2,1,8,6,1,9,6,1,6.98,28,0,1,1
2,1,8,6,1,9,6,1,4.52,24.5,0,1,1
2,1,10,6,1,11,6,5,22.16,62,0,1,1
2,1,10,6,1,11,6,1,5.16,27.5,5.66,1,1
1,1,11,6,1,11,6,1,1.3,0,0,2,2
2,1,11,6,1,12,6,1,7.18,26,0,2,1
2,1,11,6,1,11,6,1,0,1.6,0,2,1
2,1,12,6,1,13,6,5,8.65,34.5,0,2,1
2,1,13,6,1,14,6,2,6.11,25.5,0,1,1
2,1,14,6,1,15,6,1,7.74,30,0,2,2
2,1,14,6,1,15,6,1,5.92,27,0,2,1
2,1,13,6,1,14,6,1,8.19,34.5,0,1,1
2,1,15,6,1,16,6,1,4.23,26,0,1,1
1,1,15,6,1,15,6,1,2.9,0,0,2,2
2,1,16,6,1,17,6,1,4.18,25.5,0,2,1
2,1,17,6,1,0,7,6,5.42,24.5,0,1,1
2,1,17,6,1,18,6,1,4.12,27,0,2,1
1,1,17,6,1,18,6,1,8.6,37,7.75,1,1
2,1,17,6,1,18,6,6,6.6,31,0,2,1
2,1,17,6,1,18,6,1,9.04,28.5,0,1,1
2,1,18,6,1,19,6,1,8.76,30,0,2,1
2,1,19,6,1,19,6,1,7.71,25.5,0,1,1
1,1,19,6,1,20,6,1,15.9,46.5,10.8,1,1
2,1,20,6,1,21,6,1,18.49,51,0,1,1
2,1,20,6,1,20,6,1,0,45,0,1,2
2,1,21,6,1,21,6,1,9.09,30,0,2,1
2,1,23,6,1,23,6,1,11.93,33.5,6.96,1,1
2,1,22,6,1,22,6,1,0.86,-5.5,0,2,1
2,1,23,6,1,23,6,1,11.91,34,0,2,2
2,1,0,7,1,1,7,1,11.44,38,7.86,1,1
2,1,3,7,1,3,7,1,8.07,26,6.82,1,1
2,1,4,7,1,4,7,1,0.02,-2.5,0,3,1
2,1,4,7,1,4,7,1,9.14,27,0,2,1
2,1,7,7,1,9,7,1,18.51,72,0,1,1
2,1,8,7,1,9,7,1,9.16,29.5,3,1,1
2,1,9,7,1,10,7,3,7.85,27,5.56,1,1
1,1,10,7,1,10,7,1,10.8,40,0,2,2
2,1,16,7,1,17,7,1,18.05,49,11.11,1,1
1,1,19,7,1,19,7,3,3.2,0,0,2,2
2,1,22,7,1,22,7,1,8.63,27,0,1,1
2,1,23,7,1,23,7,1,9.1,28.5,0,2,1
2,1,0,1,1,0,1,5,6.82,27.5,5.76,1,1
2,1,2,1,1,2,1,1,8.01,26,0,2,1
1,1,3,1,1,3,1,1,9.1,28,7.3,1,1
2,1,3,1,1,4,1,1,9.51,27.5,0,2,1
2,1,5,1,1,5,1,2,0,43,8.6,1,2
1,1,5,1,1,5,1,1,4.4,30,4,1,2
2,1,5,1,1,5,1,1,9.31,49,0,1,1
2,1,11,1,1,11,1,1,0,44,0,1,1
2,1,13,1,1,14,1,1,8.25,29.5,0,2,1
1,1,14,1,1,14,1,1,8.4,26.5,0,2,1
2,1,14,1,1,15,1,1,11.76,35.5,7.26,1,1
2,1,15,1,1,16,1,1,10.35,29.5,0,1,1
1,1,16,1,1,17,1,2,17.5,55,11,1,2
2,1,18,1,1,19,1,2,4.24,25.5,0,2,1
2,1,18,1,1,19,1,2,9.32,33.5,6.86,1,1
2,1,20,1,1,21,1,5,23.11,81,16.36,1,1
2,1,19,1,1,20,1,1,16.11,45.5,0,1,1
2,1,20,1,1,20,1,3,0,47.62,11.9,1,2
1,1,23,1,1,0,2,1,8.5,24.5,5.15,1,1
2,1,2,2,1,2,2,1,8.61,27.5,7.2,1,1
1,1,9,2,1,9,2,1,3,0,0,2,2
1,1,9,2,1,10,2,1,8.4,28,4.32,1,1
2,1,9,2,1,10,2,1,15.14,54,0,1,1
2,1,12,2,1,12,2,1,8.69,28,0,2,1
2,1,13,2,1,14,2,1,15.82,50.5,0,2,1
2,1,13,2,1,14,2,1,10.06,31,11.27,1,1
2,1,14,2,1,15,2,1,7.94,29,0,1,1
2,1,18,2,1,18,2,1,6.56,28.5,0,1,1
2,1,18,2,1,19,2,1,9.76,32,0.25,1,1
1,1,20,2,1,20,2,1,8.5,26,0,2,1
1,1,22,2,1,23,2,1,22.6,60,0,2,2
2,1,23,2,1,23,2,1,0,-40,0,3,2
2,1,8,3,1,10,3,1,0,42.5,0,2,1
2,1,10,3,1,10,3,1,9.79,39,13.67,1,1
2,1,10,3,1,11,3,1,6.51,27.5,0,2,1
2,1,11,3,1,12,3,1,10.04,36,0,2,1
2,1,12,3,1,13,3,1,9.73,31.5,6.46,1,1
2,1,12,3,1,13,3,1,9.39,34,0,1,1
1,1,12,3,1,13,3,1,12.2,48,7.32,1,1
2,1,13,3,1,13,3,1,15.95,45,0,1,1
2,1,16,3,1,17,3,1,9.02,29,0,2,1
2,1,16,3,1,17,3,1,4.91,25.5,5.46,1,1
2,1,18,3,1,19,3,1,5.7,33.5,0,2,1
2,1,18,3,1,19,3,1,8.88,26.5,0,2,1
2,1,21,3,1,22,3,1,12.99,38,0,1,1
2,1,6,4,1,7,4,1,9.07,31,0,1,1
2,1,8,4,1,8,4,1,8.53,29.5,3,1,1
2,1,9,4,1,10,4,1,8.39,28.5,0,2,2
2,1,11,4,1,11,4,1,15.15,43,0,2,1
2,1,11,4,1,12,4,1,31.69,87,0,1,1
2,1,12,4,1,12,4,1,0.71,-5,0,3,1
2,1,13,4,1,14,4,1,11.32,40.5,0,1,1
2,1,16,4,1,17,4,1,9.74,43,0,1,1
2,1,16,4,1,16,4,1,7.64,26.5,8.52,1,1
2,1,16,4,1,17,4,1,11.37,41.5,0,1,1
2,1,19,4,1,19,4,1,10.34,36,0,1,1
2,1,20,4,1,21,4,1,7.43,28,0,2,1
2,1,21,4,1,21,4,1,7.96,24.5,0,2,1
2,1,23,4,1,23,5,2,0.01,50,0,2,2
1,1,3,5,1,4,5,1,7.2,28,0,2,1
2,1,8,5,1,8,5,1,0.38,-4,0,3,1
2,1,9,5,1,10,5,1,10.29,39,0,1,1
2,1,10,5,1,10,5,1,10.36,29.5,2,1,1
1,1,10,5,1,10,5,1,8.4,29,7.45,1,1
2,1,10,5,1,0,6,5,6.78,25.5,0,1,1
2,1,10,5,1,10,5,1,17.47,53,0,1,1
2,1,11,5,1,12,5,1,3.92,27,0,1,1
2,1,12,5,1,12,5,1,6.7,28.5,0,2,1
2,1,13,5,1,14,5,2,6.82,28.5,0,1,1
2,1,13,5,1,14,5,1,6.09,24.5,0,1,1
2,1,16,5,1,17,5,1,12.23,47,0,1,1
2,1,16,5,1,16,5,1,0.85,-5,0,3,1
2,1,16,5,1,16,5,1,6.1,27,7.2,1,1
2,1,18,5,1,18,5,1,5.63,26,0,1,1
1,1,18,5,1,18,5,1,6.4,30.5,4.85,1,1
2,1,23,5,1,0,6,1,18.04,58,0,2,1
1,1,23,5,1,0,6,1,15.8,45.5,0,2,1
1,1,1,6,1,1,6,1,2.5,0,0,2,2
1,1,3,6,1,4,6,1,7.1,26,0,2,1
2,1,6,6,1,7,6,1,10.81,41.98,5.5,1,2
2,1,6,6,1,7,6,1,11.02,40,0,1,1
1,1,12,6,1,13,6,1,6.1,26,4.02,1,1
2,1,14,6,1,15,6,1,4.7,24.5,0,1,1
2,1,15,6,1,15,6,1,7.98,27,0,2,1
2,1,15,6,1,16,6,1,7.84,39.5,0,1,1
2,1,16,6,1,17,6,1,9.9,37,0,1,1
2,1,16,6,1,17,6,1,12.85,42.5,10.01,1,1
2,1,17,6,1,18,6,1,11.26,37,3.88,1,1
2,1,18,6,1,19,6,1,7.28,26,6.95,1,1
2,1,18,6,1,19,6,1,12.11,41,0,1,1
2,1,19,6,1,19,6,1,0.8,-7.5,0,3,1
2,1,22,6,1,23,6,1,9.29,35.5,8.51,1,1
2,1,22,6,1,22,6,1,9.68,35.5,0,2,1
2,1,22,6,1,23,6,1,7.12,25.5,0,1,1
1,1,23,6,1,23,6,1,6.7,26,5,1,1
2,1,0,7,1,1,7,1,8.11,31.5,6.56,1,1
2,1,1,7,1,2,7,1,17.14,45.5,14.04,1,1
2,1,3,7,1,3,7,2,13.25,38.5,0,2,1
2,1,4,7,1,5,7,1,12.66,36,0,2,1
2,1,7,7,1,8,7,1,8.05,31.5,0,1,1
2,1,9,7,1,10,7,1,10.02,38,1,1,1
1,1,10,7,1,10,7,1,9.7,28.5,0,2,1
2,1,10,7,1,11,7,1,15.09,48.5,0,2,1
2,1,11,7,1,11,7,1,9.76,28,0,2,1
2,1,11,7,1,12,7,1,9.29,30,3.44,1,1
2,1,12,7,1,12,7,1,8.4,26,0,2,1
2,1,12,7,1,13,7,1,6.48,33,0,1,1
2,1,13,7,1,14,7,1,9.92,37,0,2,1
2,1,14,7,1,14,7,1,13.19,45.5,1.1,1,1
2,1,14,7,1,15,7,1,10.24,36,0,2,1
2,1,15,7,1,16,7,1,18.77,52,11.71,1,1
2,1,15,7,1,15,7,1,14.09,41,0,1,1
2,1,16,7,1,17,7,1,6.16,26,6.7,1,1
2,1,16,7,1,17,7,1,9.26,30.5,0,2,1
2,1,18,7,1,19,7,1,6.43,28.5,0,2,1
2,1,18,7,1,19,7,1,11.43,35,4,1,1
2,1,20,7,1,20,7,5,0.43,-3.5,0,4,1
2,1,22,7,1,22,7,1,5.45,28,5.86,1,1
1,1,23,7,1,0,1,1,6.5,26.5,5.55,1,1
2,1,23,7,1,23,7,1,9.86,32.5,0,2,1
2,1,0,1,1,0,1,1,9.38,27,5.66,1,1
2,1,0,1,1,1,1,1,0,60,0,1,2
2,1,1,1,1,2,1,1,8.82,25.5,8.04,1,1
2,1,4,1,1,4,1,1,0.23,-3.5,0,3,1
2,1,4,1,1,4,1,2,10.84,31.5,0,2,1
2,1,5,1,1,6,1,1,16.05,44,5,1,1
2,1,6,1,1,6,1,1,14.6,42.5,3,1,1
2,1,5,1,1,6,1,1,9.7,28.5,7.11,1,1
2,1,6,1,1,7,1,1,15.75,43,0,2,1
2,1,7,1,1,8,1,6,6.21,26,5.36,1,1
2,1,7,1,1,7,1,6,8.91,27.5,6.81,1,1
2,1,9,1,1,10,1,1,9.56,39.5,0,1,1
2,1,9,1,1,9,1,2,8.45,24.5,0,2,1
1,1,10,1,1,11,1,1,8,24.5,4,1,1
2,1,17,1,1,18,1,1,11.3,34,0,2,1
2,1,19,1,1,19,1,1,0.04,-2.5,0,4,1
2,1,21,1,1,21,1,1,9.01,27.5,0,2,1
2,1,23,1,1,23,1,5,8.59,24.5,5,1,1
2,1,23,1,1,0,2,1,9.17,31,6.46,1,1
2,1,5,2,1,5,3,2,8.75,26.5,0,2,1
2,1,6,2,1,6,2,1,8.77,25.5,0,1,1
2,1,7,2,1,8,2,1,9.4,41.5,0,1,1
1,1,7,2,1,8,2,1,7.8,37.5,5.74,1,1
2,1,10,2,1,10,2,1,0,43,0,1,2
2,1,10,2,1,10,2,1,7.3,33,0,1,1
2,1,10,2,1,11,2,2,7.95,24.5,7.59,1,1
1,1,11,2,1,12,2,1,6.8,29.5,4.55,1,1
2,1,12,2,1,12,2,1,11.13,32.5,0,2,1
2,1,13,2,1,13,2,1,8.96,30.5,0,1,1
2,1,13,2,1,14,2,1,5.5,26.5,0,2,1
2,1,14,2,1,14,2,1,9.32,28,0,1,1
2,1,14,2,1,15,2,1,8.2,26.5,0,1,1
2,1,14,2,1,14,2,5,6.53,30,0,2,1
2,1,15,2,1,16,2,1,17.07,60,18.24,1,1
2,1,15,2,1,16,2,1,19.29,60,0,1,1
2,1,16,2,1,17,2,2,8.2,26.5,6.94,1,1
2,1,17,2,1,18,2,1,12.74,43,0,1,1
2,1,17,2,1,18,2,1,7.73,39,0,1,1
1,1,18,2,1,19,2,1,25.7,93.5,0,2,1
2,1,18,2,1,19,2,1,15.7,54,0,1,1
2,1,19,2,1,19,2,1,11.05,32,4,1,1
2,1,20,2,1,21,2,1,13.15,44,0,2,1
2,1,21,2,1,22,2,1,11.58,34,0,2,1
2,1,6,3,1,6,3,1,10.12,31,0,1,1
2,1,6,3,1,6,3,1,9.42,28.5,0,1,1
2,1,7,3,1,8,3,1,5.34,28.5,0,1,1
1,1,7,3,1,8,3,1,6,0,0,2,2
2,1,8,3,1,9,3,1,7.85,26,3.2,1,1
2,1,8,3,1,9,3,2,6.09,29,0,1,1
2,1,9,3,1,9,3,1,5.8,29.5,0,1,1
2,1,9,3,1,10,3,6,7.88,33.5,6.86,1,1
2,1,10,3,1,11,3,1,8.43,46,0,1,1
2,1,12,3,1,12,3,1,9.52,30,6.16,1,1
2,1,14,3,1,14,3,1,13.47,38,0,2,1
2,1,17,3,1,17,3,1,14.43,46,0,1,1
2,1,16,3,1,16,3,1,7.34,29.5,0,1,1
2,1,18,3,1,19,3,1,6.19,26.5,1,1,1
2,1,18,3,1,19,3,1,18.46,60.5,0,1,1
2,1,18,3,1,19,3,1,13.21,43.5,0,1,1
2,1,22,3,1,23,3,1,11.2,34,5.3,1,1
2,1,22,3,1,22,3,1,13.75,38,5,1,1
1,1,4,4,1,5,4,1,26.8,0,0,3,2
2,1,5,4,1,6,4,1,14.09,42,0,1,1
2,1,7,4,1,8,4,1,7.39,26,5.36,1,1
2,1,7,4,1,7,4,1,5.62,26.5,0,1,1
2,1,7,4,1,8,4,1,14.88,49,0,1,1
2,1,9,4,1,10,4,1,6.89,27.5,0,1,1
1,1,9,4,1,9,4,1,1.2,0,0,2,2
2,1,10,4,1,11,4,2,8.65,30.5,0,1,1
2,1,11,4,1,11,4,1,9.48,29,0,1,1
2,1,12,4,1,13,4,1,6.79,28,0,2,1
2,1,12,4,1,12,4,2,6.46,27,0,1,1
2,1,13,4,1,14,4,1,7.64,26.5,0,2,1
2,1,14,4,1,14,4,4,8.9,28,0,1,1
2,1,14,4,1,15,4,1,11.3,33.5,0,1,1
2,1,14,4,1,15,4,1,7.65,28,0,1,1
2,1,16,4,1,17,4,1,5.77,34.5,0,1,1
1,1,16,4,1,17,4,1,7.1,36,0,2,1
2,1,17,4,1,17,4,1,7.08,28,0,2,1
2,1,17,4,1,18,4,1,7.62,34,8.95,1,1
2,1,17,4,1,17,4,1,6.38,25.5,6.82,1,1
2,1,19,4,1,19,4,1,9.04,26,0,2,1
2,1,19,4,1,20,4,2,7.53,25.5,0,1,1
2,1,20,4,1,21,4,1,9.92,30,0,2,1
2,1,22,4,1,22,4,1,0,-3,0,4,1
2,1,0,5,1,0,5,1,8.3,28,0,2,1
2,1,0,5,1,0,5,2,6.71,26,0,2,1
2,1,7,5,1,8,5,1,12.55,40,0,1,1
2,1,7,5,1,8,5,3,7.42,28.5,0,2,1
2,1,9,5,1,10,5,1,4.16,28,8.64,1,1
1,1,10,5,1,10,5,1,5.9,24.5,3.8,1,1
2,1,12,5,1,12,5,1,12.37,36,0,1,1
2,1,12,5,1,12,5,1,4.95,28,3.5,1,1
2,1,15,5,1,16,5,1,17.13,55.5,0,1,1
2,1,15,5,1,15,5,1,7.43,28.5,8.79,1,1
2,1,15,5,1,15,5,1,9.94,36,0,1,1
1,1,16,5,1,16,5,1,7.1,31.5,4.99,1,1
2,1,16,5,1,17,5,1,5.37,27,0,1,1
2,1,16,5,1,17,5,1,9.05,30.5,0,2,1
2,1,17,5,1,18,5,1,11.12,37.5,0,2,1
1,1,19,5,1,20,5,1,6.8,28.5,4.55,1,1
2,1,19,5,1,20,5,1,16.6,54,0,1,1
